instance_id,graph_type,num_nodes,is_optimal,step,vertex,prob,delta,spectral_gap,n_active
118,ER,19,True,14,17,9.999666671134388e-05,2.220446049250313e-16,2.0,2
119,ER,19,True,0,17,7.797774371320898e-06,2.146484334719645e-08,0.7837325440229455,19
119,ER,19,True,1,1,8.31104506193725e-06,8.965385878134668e-09,0.7649140222613635,18
119,ER,19,True,2,13,8.96324050758679e-06,6.682224773513212e-09,0.7466195330304563,17
119,ER,19,True,3,5,9.626633860726486e-06,9.592862060259222e-10,0.7318535216913027,16
119,ER,19,True,4,4,1.0700679218822451e-05,1.136541858404172e-07,0.702398816673426,15
119,ER,19,True,5,14,1.1418629385029355e-05,1.5104894013351355e-07,0.7024624921926168,14
119,ER,19,True,6,3,1.3293936234504145e-05,1.0718992327074517e-07,0.6838642439676833,13
119,ER,19,True,7,9,1.6124185042154515e-05,4.440892098500626e-16,0.6810771290042025,12
119,ER,19,True,8,12,2.4454106330118464e-05,1.0697639120316182e-05,0.6823727277848947,11
119,ER,19,True,9,11,1.5669469390466872e-05,2.220446049250313e-16,0.8048519716807968,9
119,ER,19,True,10,7,1.932518073088918e-05,4.440892098500626e-16,0.7642163862984165,8
119,ER,19,True,11,8,2.4166359067878673e-05,2.220446049250313e-16,0.7009717217179637,7
119,ER,19,True,12,0,3.499947168550399e-05,3.3332163582588947e-06,0.591751709536136,6
119,ER,19,True,13,6,6.666513890385417e-05,1.6666041673718546e-05,0.34594266799662554,5
119,ER,19,True,14,2,4.999906250702235e-05,2.220446049250313e-16,1.4999999999999996,3
119,ER,19,True,15,18,9.999666671134388e-05,2.220446049250313e-16,2.0,2
120,ER,24,True,0,4,2.101833215129023e-05,2.6779305989377278e-06,0.36957926931254814,24
120,ER,24,True,1,14,1.999982786171639e-05,2.7055680296150797e-07,0.3993888445289394,23
120,ER,24,True,2,10,2.2507008178185295e-05,8.405343848716385e-07,0.43698515971411106,22
120,ER,24,True,3,6,2.4473941860447823e-05,2.807465415921584e-06,0.399390907202576,21
120,ER,24,True,4,19,2.7777478396662225e-05,1.6666263770170886e-06,0.3230599238659055,19
120,ER,24,True,5,23,2.8888579429175998e-05,2.4338427869752266e-06,0.2835595535514149,18
120,ER,24,True,6,22,2.9555223580279844e-05,3.2276424288824046e-07,0.27095012614981556,17
120,ER,24,True,7,11,3.779708305251539e-05,3.303494886419678e-06,0.23967062922628532,16
120,ER,24,True,8,18,4.1856517196237064e-05,1.6190202980492785e-06,0.25006763306368934,14
120,ER,24,True,9,13,5.2776808248111706e-05,2.361048407550914e-05,0.2831337810275151,12
120,ER,24,True,10,16,5.111020225034846e-05,1.7777288667253366e-05,0.3691640862144003,9
120,ER,24,True,11,7,3.233287289916564e-05,1.6666232528494973e-06,0.6906683482177699,7
120,ER,24,True,12,12,5.208234665210476e-05,1.2499641930840966e-05,0.5806843210314834,6
120,ER,24,True,13,8,6.666511575648126e-05,2.499913195463943e-05,0.7712864461218311,4
120,ER,24,True,14,9,9.999666671134388e-05,2.220446049250313e-16,2.0,2
121,ER,24,True,0,15,1.8095097569781338e-05,2.7733455735257095e-06,0.4924276496795306,24
121,ER,24,True,1,14,1.7598061566648227e-05,1.4121240277109592e-06,0.4522942390471476,23
121,ER,24,True,2,18,2.1440278938356094e-05,2.4820887066789865e-06,0.48302812617701985,22
121,ER,24,True,3,13,2.048594410475335e-05,1.4473182817775765e-06,0.45411125289509924,20
121,ER,24,True,4,21,2.104476977782266e-05,1.5012951539716823e-06,0.421187001805704,19
121,ER,24,True,5,1,2.9761569509512142e-05,9.851045892128596e-06,0.3892715284568191,18
121,ER,24,True,6,9,2.3714053234535903e-05,7.547296121401814e-13,0.41832065037290456,16
121,ER,24,True,7,10,3.47138493103083e-05,1.2729935544020243e-05,0.4070627088249699,15
121,ER,24,True,8,17,2.4166415467208324e-05,1.9443986838396654e-06,0.4494221508568495,13
121,ER,24,True,9,0,2.9166331815932978e-05,4.1666644456928026e-07,0.3392606086089561,12
121,ER,24,True,10,23,2.874966467658613e-05,2.2499637984951804e-06,0.43741083845707585,11
121,ER,24,True,11,6,3.5971719400729185e-05,7.430435602251428e-06,0.45867944123050325,10
121,ER,24,True,12,7,3.5713739296006075e-05,3.174463866773003e-06,0.4740450626973092,8
121,ER,24,True,13,11,7.499809029765103e-05,1.3888278043050484e-05,0.1698936036529768,7
121,ER,24,True,14,19,6.110979682272255e-05,0.0,0.5657414540893347,5
121,ER,24,True,15,22,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
122,ER,24,True,0,20,1.7112946006481167e-05,6.249638137001412e-07,0.5523691474307114,24
122,ER,24,True,1,3,1.9081137848320218e-05,8.868291432317932e-07,0.513398059183781,23
122,ER,24,True,2,23,2.2872798801421013e-05,4.289628103060217e-06,0.5187760905197909,22
122,ER,24,True,3,4,2.115500458721442e-05,1.0758064522553568e-06,0.48435698662351623,20
122,ER,24,True,4,8,2.7321148558190345e-05,4.15470049519584e-06,0.46388736320700164,19
122,ER,24,True,5,17,3.3166269576723195e-05,1.1592420586903351e-05,0.4576080107773964,18
122,ER,24,True,6,1,2.3147929533173794e-05,8.862656740715735e-07,0.49863271677599386,16
122,ER,24,True,7,9,2.583303652692326e-05,1.8749403405404763e-06,0.5119708645903045,15
122,ER,24,True,8,19,3.501938109928826e-05,6.894699168813467e-06,0.4812672863792019,14
122,ER,24,True,9,11,2.9761567450825588e-05,9.920805458252246e-07,0.46551110903142234,12
122,ER,24,True,10,13,3.527727852770113e-05,4.72212079571932e-06,0.5547595844532058,11
122,ER,24,True,11,5,3.73327770786247e-05,1.2221604342999015e-06,0.5203881142641715,9
122,ER,24,True,12,0,5.277677743298348e-05,0.0,0.3596117967977924,8
122,ER,24,True,13,21,6.249866320651165e-05,1.249954861581859e-05,0.31909649331979917,6
122,ER,24,True,14,7,4.444366255729193e-05,0.0,1.0000000000000002,4
122,ER,24,True,15,22,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
123,ER,24,True,0,14,1.8985100307289393e-05,4.479486626074447e-08,0.4358707562524032,24
123,ER,24,True,1,5,2.638863683857018e-05,4.722146941804617e-06,0.46712354315645355,23
123,ER,24,True,2,15,2.6285433967543348e-05,7.297511569359649e-06,0.4739211352255914,22
123,ER,24,True,3,13,2.1785494446757703e-05,9.285432349681599e-07,0.4706782936319485,20
123,ER,24,True,4,23,2.555528523284778e-05,3.6507706879795876e-07,0.42418284618232055,19
123,ER,24,True,5,11,2.8749680549666756e-05,6.547383815114216e-07,0.37194021615259326,18
123,ER,24,True,6,16,3.2516600738330403e-05,4.4216619602410745e-06,0.3750511847060114,17
123,ER,24,True,7,19,3.7499496531090415e-05,4.166572834529703e-06,0.3277738453580933,15
123,ER,24,True,8,22,3.571380861533413e-05,5.952255709096299e-06,0.3614245921585963,14
123,ER,24,True,9,8,3.888831829135242e-05,5.555420911962372e-06,0.283495754172525,12
123,ER,24,True,10,17,4.83325054810857e-05,3.7499108020977445e-06,0.32964475864111425,11
123,ER,24,True,11,1,4.833250405777978e-05,1.4999582758856711e-05,0.40155694736580094,9
123,ER,24,True,12,7,3.055517329242363e-05,2.220446049250313e-16,0.6439551714431619,7
123,ER,24,True,13,10,3.541611617940976e-05,2.220446049250313e-16,0.6406869268657073,6
123,ER,24,True,14,6,6.666504631502868e-05,1.6666018527566884e-05,0.5917517095361365,5
123,ER,24,True,15,9,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
124,ER,24,False,0,14,1.8324762693477936e-05,2.3554944711401404e-06,0.5186455880974565,24
124,ER,24,False,1,2,2.2132744182390418e-05,5.6414267239901505e-06,0.5462123022521364,23
124,ER,24,False,2,4,1.7041689779451197e-05,1.1833403035232948e-08,0.5597221119206512,21
124,ER,24,False,3,13,2.0526056383918245e-05,1.2206675196191341e-06,0.5429594872296295,20
124,ER,24,False,4,5,2.5535438400670074e-05,2.964224213419797e-06,0.5130328832983553,19
124,ER,24,False,5,9,2.3523569374073183e-05,1.9047502752833623e-07,0.5023793378985992,17
124,ER,24,False,6,6,3.0713920864733346e-05,6.428466385988152e-06,0.44744481117688967,16
124,ER,24,False,7,8,2.611082253778374e-05,7.777662521801787e-07,0.4767771710286915,14
124,ER,24,False,8,1,2.9999656854018397e-05,3.3335879523477274e-07,0.3762311813913481,13
124,ER,24,False,9,19,3.966607881722428e-05,1.066644332858857e-05,0.4123509347191769,12
124,ER,24,False,10,20,3.333290075546724e-05,1.4469536679939665e-12,0.36540681487759363,10
124,ER,24,False,11,15,4.583257547829955e-05,1.2499683162303654e-05,0.44336453758016564,9
124,ER,24,False,12,10,3.888827418263574e-05,1.3888297339947897e-06,0.4841158443785411,7
124,ER,24,False,13,12,5.833215568129546e-05,1.2499626739881364e-05,0.37408976942981303,6
124,ER,24,False,14,18,6.666511575670331e-05,2.4999131954861475e-05,0.7712864461218308,4
124,ER,24,False,15,21,9.999666671134388e-05,2.220446049250313e-16,2.0,2
125,ER,24,True,0,23,1.9325241757961464e-05,1.3938462167795151e-06,0.45172268997587395,24
125,ER,24,True,1,18,2.0337131185876878e-05,9.921943633361963e-08,0.4507260269914303,23
125,ER,24,True,2,3,2.67110284156713e-05,5.679466373642583e-06,0.42693224172393224,22
125,ER,24,True,3,13,2.23807442978341e-05,2.190442205174392e-06,0.4226257730495853,20
125,ER,24,True,4,22,2.7913532353207593e-05,7.056577238762074e-06,0.40254857306209285,19
125,ER,24,True,5,17,2.2523590870848764e-05,1.0237906153953702e-06,0.37262104557965775,17
125,ER,24,True,6,15,2.5833059174362738e-05,2.083240665529118e-07,0.3057530765589206,16
125,ER,24,True,7,2,4.476121524998877e-05,1.1428284030889913e-05,0.31735417010201655,15
125,ER,24,True,8,7,2.4999741359832406e-05,8.333343171074148e-07,0.4224184806864898,13
125,ER,24,True,9,1,2.999963148431206e-05,1.1110638483691204e-06,0.4456283447256821,12
125,ER,24,True,10,9,4.6665917412869184e-05,1.3332991484760193e-05,0.3555959340717705,11
125,ER,24,True,11,12,2.8999640639071345e-05,9.444493451749025e-07,0.5055764578397538,9
125,ER,24,True,12,14,4.399926245102215e-05,1.2333006047748896e-05,0.5553251551953063,8
125,ER,24,True,13,19,5.277679559723136e-05,1.5277385870371418e-05,0.4609857324907516,6
125,ER,24,True,14,11,4.444366255729193e-05,0.0,1.0,4
125,ER,24,True,15,21,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
126,ER,24,True,0,7,1.845221982277323e-05,5.952119639385245e-07,0.4731334936389193,24
126,ER,24,True,1,0,2.2214093914008082e-05,1.3809535387432348e-06,0.4760168774958463,23
126,ER,24,True,2,10,2.6011635484102236e-05,5.977789672706457e-06,0.47049973598583156,22
126,ER,24,True,3,6,2.3129034766422585e-05,1.1336389105220945e-07,0.4181269086457401,20
126,ER,24,True,4,4,2.6858794338058267e-05,3.2478969492766296e-06,0.38453880664035667,19
126,ER,24,True,5,1,2.479143038691678e-05,2.9397892842286666e-06,0.3770958930404042,17
126,ER,24,True,6,18,2.46293725898461e-05,1.0581693645761447e-06,0.36962964039940593,16
126,ER,24,True,7,22,3.3499592902885844e-05,9.303407960570276e-06,0.42635056048938297,15
126,ER,24,True,8,9,2.619020348704204e-05,1.0912600066914635e-06,0.4712345835987996,13
126,ER,24,True,9,12,3.0740372794935134e-05,5.046209057280038e-06,0.49288490177496136,12
126,ER,24,True,10,8,2.6874680837729592e-05,1.374986276281298e-06,0.47742258860461906,10
126,ER,24,True,11,15,3.852325564568382e-05,1.2571211571499319e-05,0.531208903969103,9
126,ER,24,True,12,21,3.194398277051036e-05,6.943966609496144e-07,0.6332785753598049,7
126,ER,24,True,13,17,6.110978653528498e-05,1.6666103401563603e-05,0.446297285243489,6
126,ER,24,True,14,2,6.666511575559309e-05,2.4999131953751252e-05,0.7712864461218306,4
126,ER,24,True,15,19,9.999666671134388e-05,2.220446049250313e-16,2.0,2
127,ER,24,True,0,6,1.6464809287186633e-05,1.9366981575119624e-06,0.4581371651715711,24
127,ER,24,True,1,16,1.8148002419837717e-05,1.7460179370099027e-06,0.4454850176661086,23
127,ER,24,True,2,8,1.8833180589150622e-05,1.4060617415934118e-06,0.44828556381331486,22
127,ER,24,True,3,18,1.8843374046007e-05,3.911514556698137e-07,0.4965419056647748,21
127,ER,24,True,4,17,2.2916465538647124e-05,2.6785534458229066e-06,0.500011716503769,20
127,ER,24,True,5,19,2.3196337641806508e-05,2.8637323897795497e-06,0.5047773810850733,19
127,ER,24,True,6,0,2.2499773052575556e-05,2.7775082200864887e-07,0.48459750400526236,17
127,ER,24,True,7,14,2.666637009074435e-05,1.5555176292592066e-06,0.47719256783865655,16
127,ER,24,True,8,3,3.399957362781869e-05,3.999927271403081e-06,0.4118633031672876,15
127,ER,24,True,9,20,3.2159446470059194e-05,1.8026686871008835e-06,0.4840793254236123,13
127,ER,24,True,10,9,3.482097005524931e-05,2.083287829579561e-06,0.4489960784007779,11
127,ER,24,True,11,4,4.583258970503046e-05,4.166586613285617e-06,0.40154688703181657,10
127,ER,24,True,12,7,4.566589157917189e-05,3.333237054370386e-06,0.5347856777967351,8
127,ER,24,True,13,1,5.4165598003197424e-05,1.3888268393102976e-06,0.5256893096129946,6
127,ER,24,True,14,12,7.49980208569756e-05,2.220446049250313e-16,0.49999999999999994,4
127,ER,24,True,15,23,9.999666671134388e-05,2.220446049250313e-16,2.0,2
128,ER,24,True,0,14,1.9444290267678355e-05,2.2073287486712445e-06,0.48949249606512873,24
128,ER,24,True,1,6,1.8695274799251926e-05,2.915536674308328e-07,0.4869423190263936,23
128,ER,24,True,2,4,2.513202544418558e-05,5.647621703519512e-06,0.47217414703017346,22
128,ER,24,True,3,13,2.146353930787548e-05,2.5853284005838972e-06,0.46467455450072537,20
128,ER,24,True,4,0,2.442073481823126e-05,1.9360927523415228e-06,0.5069211444397838,19
128,ER,24,True,5,21,3.3999582939148176e-05,1.3333032784501597e-06,0.40963060163725745,18
128,ER,24,True,6,5,3.288849355853607e-05,4.972127755853428e-06,0.47460777122429776,16
128,ER,24,True,7,11,2.916633716254502e-05,4.880894970082927e-06,0.5450989142980632,14
128,ER,24,True,8,17,3.095199044422792e-05,5.714155415947886e-06,0.49919186555181905,13
128,ER,24,True,9,22,3.055514982308605e-05,1.388829049875362e-06,0.5344098314180379,11
128,ER,24,True,10,3,4.999912182401811e-05,1.3888514020954368e-05,0.37951861209708565,10
128,ER,24,True,11,2,3.888830568898882e-05,1.3888766718928025e-06,0.47600017814605833,8
128,ER,24,True,12,18,5.4165617293211454e-05,1.527731739192628e-05,0.3776607009461144,7
128,ER,24,True,13,10,6.666513890407622e-05,1.6666041674162635e-05,0.34594266799662604,5
128,ER,24,True,14,7,4.999906250702235e-05,2.220446049250313e-16,1.4999999999999996,3
128,ER,24,True,15,12,9.999666671134388e-05,2.220446049250313e-16,2.0,2
129,ER,24,True,0,17,1.4470789409082307e-05,4.4090578410482806e-08,0.5012404817282557,24
129,ER,24,True,1,22,1.6166545433349278e-05,4.23370952740143e-08,0.4927368377535879,23
129,ER,24,True,2,11,1.8496317373384308e-05,1.202094956243016e-06,0.5061818485837639,22
129,ER,24,True,3,19,2.2647687976440345e-05,6.100191341062988e-06,0.4845997697765511,21
129,ER,24,True,4,16,1.837286728512133e-05,9.27583947651911e-07,0.5035235872648183,19
129,ER,24,True,5,23,1.8928403833773366e-05,1.4385632896019018e-07,0.48531833972991956,18
129,ER,24,True,6,21,2.355532195019716e-05,2.3332934996345145e-06,0.4790525654366215,17
129,ER,24,True,7,2,3.149963585236115e-05,8.583200118206236e-06,0.4600372068248768,16
129,ER,24,True,8,13,2.291643139418209e-05,1.8451945640318712e-06,0.464697601752154,14
129,ER,24,True,9,4,2.523783882357744e-05,2.3469366098316513e-06,0.49350871438174326,13
129,ER,24,True,10,3,2.5986082662021737e-05,1.2720574525948436e-06,0.4617222535423341,12
129,ER,24,True,11,9,3.527729327124085e-05,6.1109735352005146e-06,0.3884319536747428,11
129,ER,24,True,12,8,3.5666139145629217e-05,6.666292813317654e-07,0.2994387085486889,9
129,ER,24,True,13,10,7.499810621147684e-05,3.54153928102674e-05,0.19809951176317508,8
129,ER,24,True,14,18,4.1665968368964634e-05,5.555401877854749e-06,0.7257081148225685,5
129,ER,24,True,15,5,7.49980208569756e-05,0.0,0.49999999999999994,4
129,ER,24,True,16,15,9.999666671134388e-05,2.220446049250313e-16,2.0,2
130,ER,24,True,0,21,1.0885212955669132e-05,6.584612727289496e-07,0.6154652788108494,24
130,ER,24,True,1,1,1.0961098133033254e-05,2.1466466681996366e-07,0.6027524920091588,23
130,ER,24,True,2,20,1.2080771596090223e-05,5.076079753196794e-07,0.6105023437444284,22
130,ER,24,True,3,22,1.3297690478197843e-05,2.4242205465263567e-07,0.5775001624759006,21
130,ER,24,True,4,6,1.741418914746884e-05,5.2917800873464316e-06,0.5921965279941586,20
130,ER,24,True,5,23,1.3149014444047147e-05,2.474780457228931e-07,0.5704379230666221,18
130,ER,24,True,6,10,1.5026329548306627e-05,6.653433964887157e-07,0.5163039972790172,17
130,ER,24,True,7,11,1.6179143156991316e-05,1.9051275423898062e-07,0.4742438486845757,16
130,ER,24,True,8,18,2.0049411755596047e-05,4.958058863469006e-08,0.47700104774706786,15
130,ER,24,True,9,2,2.5555291767620503e-05,3.3332792582774218e-06,0.4287174470214672,14
130,ER,24,True,10,16,2.6481192001992504e-05,4.8345990036890996e-06,0.5192834538060549,13
130,ER,24,True,11,0,3.035679109475442e-05,1.071434676647165e-06,0.5578855848346257,12
130,ER,24,True,12,8,3.1462183427199975e-05,7.85701489569579e-06,0.6434732243190237,10
130,ER,24,True,13,13,2.944405842875142e-05,2.7777293990505214e-06,0.6471015645040318,8
130,ER,24,True,14,3,4.2499324050204734e-05,8.333286745099144e-07,0.5839531773915365,7
130,ER,24,True,15,9,4.9999074082096584e-05,1.944394097763702e-05,0.7257081148225685,5
130,ER,24,True,16,7,4.999906250702235e-05,2.220446049250313e-16,1.4999999999999996,3
130,ER,24,True,17,17,9.999666671134388e-05,2.220446049250313e-16,2.0,2
131,ER,24,True,0,22,9.108411670788463e-06,1.3948988075718205e-07,0.6740804768167555,24
131,ER,24,True,1,17,9.833317566543265e-06,2.4591049019306865e-07,0.6652303094176985,23
131,ER,24,True,2,23,1.003714243241749e-05,6.814202690996751e-08,0.6717053369781905,22
131,ER,24,True,3,18,1.0401878221877325e-05,2.7247881351222247e-07,0.6493726302045262,21
131,ER,24,True,4,10,1.1423124079756874e-05,3.7593670287883185e-07,0.6151823251331606,20
131,ER,24,True,5,9,1.220008776947612e-05,1.9079130975097058e-07,0.6195231058956934,19
131,ER,24,True,6,13,1.3945122003033994e-05,1.0788527413652105e-06,0.6321122762296607,18
131,ER,24,True,7,12,1.4678136175061418e-05,1.294873532842189e-07,0.6218106395379535,17
131,ER,24,True,8,6,1.9771935454881984e-05,5.906618791517992e-06,0.648743423865099,16
131,ER,24,True,9,19,1.6388756648111347e-05,1.4111448420894845e-07,0.6305242943714832,14
131,ER,24,True,10,7,1.866053177368432e-05,1.48213670037034e-06,0.6906129445388274,13
131,ER,24,True,11,0,2.148504693666453e-05,2.418917404156673e-07,0.638030243983861,12
131,ER,24,True,12,1,2.9106784577681566e-05,5.2805230598140795e-06,0.6683760369595064,11
131,ER,24,True,13,14,3.1110694384772763e-05,4.99990713054288e-06,0.6680829875606462,9
131,ER,24,True,14,21,3.8999418382479334e-05,3.888968993503994e-07,0.6098589367477517,8
131,ER,24,True,15,8,4.833245490720728e-05,1.4166286076866541e-05,0.7395626450721656,6
131,ER,24,True,16,15,6.666511575603717e-05,2.499913195419534e-05,0.7712864461218311,4
131,ER,24,True,17,5,9.999666671134388e-05,2.220446049250313e-16,2.0,2
132,ER,24,True,0,7,9.221638363698936e-06,8.24610035810025e-08,0.6232239875644818,24
132,ER,24,True,1,20,9.89862537370545e-06,1.565515739265777e-07,0.603155247814718,23
132,ER,24,True,2,18,1.1107248449215845e-05,2.6536953590117207e-07,0.595918083285723,22
132,ER,24,True,3,17,1.205659437963913e-05,1.1942033584233513e-06,0.6320428917587306,21
132,ER,24,True,4,0,1.2032380318660607e-05,7.268415758154845e-08,0.627212543991125,20
132,ER,24,True,5,13,1.5055709105982196e-05,1.1543774243172322e-06,0.6001940653119173,19
132,ER,24,True,6,16,1.995105375840467e-05,7.40838132373689e-06,0.6139558484943879,18
132,ER,24,True,7,9,1.3333543723681451e-05,1.6233591304537498e-07,0.6679564059730556,16
132,ER,24,True,8,21,1.5726408379879153e-05,6.383554267408442e-07,0.6249086436134935,15
132,ER,24,True,9,15,1.8725025319188404e-05,9.70705981151454e-08,0.5813305433557433,14
132,ER,24,True,10,4,2.8610800012707216e-05,1.118241906883366e-05,0.5288426145190998,13
132,ER,24,True,11,23,1.8835767467861864e-05,6.840232691374126e-07,0.6675806422677613,11
132,ER,24,True,12,5,2.374974402363783e-05,4.166760052548568e-07,0.5796528933653888,10
132,ER,24,True,13,14,2.8888517312419815e-05,2.2221611374328987e-06,0.5841941529176596,9
132,ER,24,True,14,1,4.5832580541915746e-05,1.2499701970258847e-05,0.48507851428908505,8
132,ER,24,True,15,2,4.166596296872882e-05,3.3332342601610776e-06,0.6742455205067008,6
132,ER,24,True,16,19,8.333094910317751e-05,1.6665856493625064e-05,0.422649730810374,5
132,ER,24,True,17,8,9.999666671134388e-05,2.220446049250313e-16,2.0,2
133,ER,24,True,0,13,9.691042641257752e-06,5.671631519987841e-08,0.6664965621691344,24
133,ER,24,True,1,4,1.040490121018145e-05,1.174426983441279e-07,0.6534695173635818,23
133,ER,24,True,2,22,1.0915156279933669e-05,2.4622636496385297e-07,0.6487477600226784,22
133,ER,24,True,3,8,1.2142012944749148e-05,9.234406661562389e-08,0.6297805303961571,21
133,ER,24,True,4,23,1.2722941172160773e-05,3.8328218876504394e-07,0.6280943231751893,20
133,ER,24,True,5,3,1.5640662040738995e-05,2.0291849278653018e-07,0.604528358129842,19
133,ER,24,True,6,19,2.200963497700492e-05,7.820792873425297e-06,0.5571466123667944,18
133,ER,24,True,7,1,1.4767972135287799e-05,6.933007301590521e-08,0.6252471624621252,16
133,ER,24,True,8,6,1.6723832460763255e-05,9.435528549595062e-07,0.6123608929706807,15
133,ER,24,True,9,21,1.927892833064604e-05,6.724123033929885e-07,0.5853784086344076,14
133,ER,24,True,10,9,2.5105543423609156e-05,7.1125144280870245e-06,0.5612751752363881,13
133,ER,24,True,11,12,2.1380745854893135e-05,5.237992583007056e-07,0.49813822563200305,11
133,ER,24,True,12,15,2.5158447312212395e-05,1.4086846104044426e-06,0.6016884799633297,10
133,ER,24,True,13,17,3.4999514430311685e-05,6.249849827444365e-06,0.5304515919367644,9
133,ER,24,True,14,0,3.333287977802524e-05,4.440892098500626e-16,0.5917517095361376,7
133,ER,24,True,15,7,5.277679559723136e-05,1.5277385870815507e-05,0.4609857324907518,6
133,ER,24,True,16,14,4.4443662557513974e-05,2.220446049250313e-16,1.0000000000000002,4
133,ER,24,True,17,5,9.999666671134388e-05,4.999770836622286e-05,1.0,3
134,ER,24,True,0,14,9.584936617512696e-06,2.1465158894784508e-07,0.6260040561370891,24
134,ER,24,True,1,16,1.050760724385924e-05,7.845576310838709e-08,0.6237017833975925,23
134,ER,24,True,2,19,1.174127140612935e-05,6.54902825525383e-07,0.6154810278461518,22
134,ER,24,True,3,21,1.3190794207473822e-05,1.5121138666751577e-06,0.6267503401101332,21
134,ER,24,True,4,2,1.591673514378389e-05,5.281130703971293e-06,0.6194393043623748,20
134,ER,24,True,5,4,1.1304526849498231e-05,3.0612021406639656e-07,0.6109429354777944,18
134,ER,24,True,6,1,1.257927549203064e-05,3.022210024461458e-07,0.5795484254567927,17
134,ER,24,True,7,3,1.3279633112150968e-05,3.238501499192026e-07,0.6270016339299185,16
134,ER,24,True,8,20,1.493463033219733e-05,3.083883606258553e-07,0.6165537622319356,15
134,ER,24,True,9,15,1.7332692354377066e-05,1.4297806574248284e-06,0.6673754620875243,14
134,ER,24,True,10,10,1.9081121747976937e-05,4.852405033339835e-09,0.6361150043750985,13
134,ER,24,True,11,18,2.521576643388368e-05,4.910440279060069e-06,0.6684459610130716,12
134,ER,24,True,12,5,2.4087001918693396e-05,7.142556592842908e-07,0.6190699390952297,10
134,ER,24,True,13,23,3.8491481932023675e-05,9.92043679859389e-06,0.4941371598981311,9
134,ER,24,True,14,6,3.888826775122478e-05,5.555343366103749e-06,0.43795311278849747,7
134,ER,24,True,15,11,9.999666671134388e-05,2.220446049250313e-16,4.626871172546262e-16,6
134,ER,24,True,16,12,4.999895834534307e-05,0.0,0.9999999999999998,4
134,ER,24,True,17,13,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
135,ER,24,True,0,23,9.952218809283764e-06,2.863464920732639e-08,0.6652307241703528,24
135,ER,24,True,1,22,1.0718466724735087e-05,3.9093361714481745e-07,0.6438708482743422,23
135,ER,24,True,2,13,1.1786228112042885e-05,1.8480602881343344e-07,0.6087043021458454,22
135,ER,24,True,3,17,1.4349212791198163e-05,9.7730807968599e-07,0.6212839427761113,21
135,ER,24,True,4,4,1.9141836978597837e-05,7.217628022360145e-06,0.64207950015463,20
135,ER,24,True,5,6,1.285303566833651e-05,2.8971454357762383e-07,0.6349548470566905,18
135,ER,24,True,6,12,1.4109148401053595e-05,1.7406129360075795e-07,0.6248797386189137,17
135,ER,24,True,7,18,1.6720048369167628e-05,4.7413666082185557e-07,0.5980674065181263,16
135,ER,24,True,8,3,1.9579202669262052e-05,1.6230301240760525e-06,0.6190935816159598,15
135,ER,24,True,9,21,2.338467318219184e-05,7.505180135147782e-06,0.678511700098586,14
135,ER,24,True,10,0,1.8987927746016986e-05,2.976253343778268e-07,0.6442622757843283,12
135,ER,24,True,11,5,1.961288403484751e-05,3.103604420129358e-07,0.6192960407039703,11
135,ER,24,True,12,11,2.6110807957668847e-05,1.11108044820174e-06,0.5634144824581692,10
135,ER,24,True,13,20,4.1249384144959045e-05,1.2499742189198138e-05,0.46322657264494915,9
135,ER,24,True,14,9,3.2082892219786885e-05,2.0832847950069677e-06,0.7237978903787148,7
135,ER,24,True,15,15,4.583255425949506e-05,1.249970703387504e-05,0.6096117967977923,6
135,ER,24,True,16,1,4.444366255729193e-05,0.0,1.0000000000000002,4
135,ER,24,True,17,8,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
136,ER,24,False,0,6,9.616339733620194e-06,5.931958659832759e-07,0.6987170150178202,24
136,ER,24,False,1,13,9.647653746780449e-06,1.3044155533492585e-08,0.6833648068045034,23
136,ER,24,False,2,1,1.0826727916080081e-05,1.8047414573896248e-07,0.655131484387988,22
136,ER,24,False,3,18,1.1524201314450089e-05,2.4187523695040625e-07,0.659691529137688,21
136,ER,24,False,4,21,1.2570661472754985e-05,8.484145973541857e-07,0.6658034002955722,20
136,ER,24,False,5,22,1.4649929962251562e-05,5.44369719190918e-07,0.6533058285088131,19
136,ER,24,False,6,14,1.9638718046555148e-05,6.9095379257033684e-06,0.6450315638188859,18
136,ER,24,False,7,12,1.3620620176846288e-05,1.6273966441104903e-07,0.6201378802219102,16
136,ER,24,False,8,16,1.5515763566398277e-05,9.564096625780394e-07,0.6386787861998701,15
136,ER,24,False,9,4,1.548526672967565e-05,4.854169677326325e-07,0.6868765729099453,14
136,ER,24,False,10,11,1.842838004062486e-05,2.1498784683604555e-06,0.6898598889157128,13
136,ER,24,False,11,7,2.1279537138818583e-05,9.821138247101402e-07,0.6367309526703309,12
136,ER,24,False,12,0,3.304720462937727e-05,8.999842054935314e-06,0.5004064407901255,11
136,ER,24,False,13,2,2.4999714180351518e-05,2.777856193958428e-07,0.6418245573278878,9
136,ER,24,False,14,10,3.6999466698439676e-05,8.333172733299143e-06,0.6263890280199873,8
